id,0,1,2,3,4,5
TEST_0000,-1.034043788909912,-3.083030939102173,-4.039430618286133,-2.2484450340270996,0.05386198312044144,7.96555233001709
TEST_0001,5.713019847869873,-1.0025399923324585,-3.983232259750366,0.1957593858242035,-1.8420023918151855,0.44420212507247925
TEST_0002,-2.3836612701416016,-0.9814062118530273,4.43826961517334,3.291015863418579,1.1166951656341553,-4.072000026702881
TEST_0003,1.9061923027038574,-0.44265618920326233,-2.899279832839966,-1.5218621492385864,-1.0022166967391968,2.9388089179992676
TEST_0004,8.434175491333008,-3.5152974128723145,-3.8159682750701904,-1.3556393384933472,1.2797346115112305,-2.150998115539551
TEST_0005,-1.2066279649734497,-2.7543718814849854,-1.8893276453018188,-3.8596315383911133,7.733323097229004,0.14672252535820007
TEST_0006,-2.225198984146118,2.3515446186065674,6.340604782104492,1.865159034729004,-2.059619665145874,-4.178227424621582
TEST_0007,-2.2844226360321045,5.277348041534424,2.716384172439575,3.211308479309082,-4.893734931945801,-2.0360629558563232
TEST_0008,0.16628772020339966,-3.429689884185791,-2.963240146636963,-3.7168736457824707,7.468149185180664,0.38375523686408997
TEST_0009,-1.9923256635665894,5.786548614501953,3.8434998989105225,-2.5355384349823,-2.4091289043426514,-1.7441685199737549
TEST_0010,-1.3249714374542236,7.5291428565979,0.8409208655357361,-1.2059335708618164,-3.1285905838012695,-1.5330965518951416
TEST_0011,-3.802506446838379,-1.7621510028839111,3.4498350620269775,0.8528894782066345,2.1652164459228516,-0.45576176047325134
TEST_0012,-1.4928016662597656,4.982719421386719,3.67128324508667,-2.7260539531707764,0.28089141845703125,-3.982760190963745
TEST_0013,8.290745735168457,-2.4351112842559814,-4.697990894317627,0.4516890347003937,-3.648115873336792,1.2639341354370117
TEST_0014,8.583298683166504,-2.2293152809143066,-4.206689357757568,-1.1390777826309204,-2.3051278591156006,0.17449736595153809
TEST_0015,0.5613055229187012,-2.3370368480682373,0.36798784136772156,6.156554222106934,-0.9877170324325562,-2.61250901222229
TEST_0016,-1.2953953742980957,-2.4819960594177246,-2.8094370365142822,0.4787742793560028,-2.666703224182129,7.481883525848389
TEST_0017,0.6506937742233276,4.2818498611450195,-0.26334139704704285,4.894658088684082,-4.738682746887207,-2.650437355041504
TEST_0018,-3.177786111831665,2.622915267944336,4.916202068328857,1.231735110282898,-1.8193570375442505,-2.1638495922088623
TEST_0019,-1.0095897912979126,0.6468639969825745,2.891465663909912,5.851665496826172,-2.243230104446411,-4.172375202178955
TEST_0020,-3.1348876953125,2.900097608566284,7.294518947601318,-1.1434566974639893,-0.645344614982605,-3.7157745361328125
TEST_0021,-1.7423540353775024,2.3018925189971924,2.891218900680542,6.26937198638916,-3.8469326496124268,-3.5430045127868652
TEST_0022,-1.4458913803100586,7.182075023651123,1.3454577922821045,-0.47409284114837646,-3.9680442810058594,-1.3959670066833496
TEST_0023,-2.1634743213653564,-1.7880983352661133,-0.25270402431488037,6.714947700500488,-3.638078451156616,2.100189685821533
TEST_0024,-2.302635669708252,-0.26642799377441406,-3.1934432983398438,-3.936542510986328,1.598842740058899,6.000988006591797
TEST_0025,-3.456862688064575,2.5324368476867676,-0.39947402477264404,-3.590723752975464,-0.9918937087059021,4.926677703857422
TEST_0026,-4.962061882019043,0.22678439319133759,5.036068916320801,0.7504740953445435,-1.4078432321548462,1.556371808052063
TEST_0027,-2.401477336883545,-2.0599167346954346,-2.048163652420044,-0.15820062160491943,-1.695792317390442,7.095763683319092
TEST_0028,8.806475639343262,-1.3922743797302246,-4.196911334991455,-0.8827102780342102,-2.638043165206909,-0.4110589027404785
TEST_0029,-2.526223659515381,5.278085708618164,4.1629319190979,2.6621720790863037,-3.7627806663513184,-3.666470766067505
TEST_0030,0.4819556772708893,-2.6388556957244873,0.9458869695663452,5.552919387817383,-1.6471785306930542,-1.6708853244781494
TEST_0031,-2.714754343032837,4.360699653625488,6.610359191894531,-1.1832680702209473,-2.0312228202819824,-3.3983514308929443
TEST_0032,-0.7961047887802124,-2.991892099380493,-1.4456515312194824,-3.4425759315490723,8.11434555053711,-1.1240003108978271
